Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
18,275,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,1.4260000000,85.0000000000,180.0000000000,112.8720295058
18,325,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,180.0000000000,112.8720295058,20.0000000000,20.0000000000,180.0000000000,112.8720295058,500.0000000000,586.0000000000,100,1.6850000000,85.0000000000,180.0000000000,112.8720295058
12,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,1.4530000000,65.0000000000,50.0000000000,33.2180073765
15,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,1.1440000000,65.0000000000,50.0000000000,33.2180073765
18,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,0.9430000000,65.0000000000,50.0000000000,33.2180073765
21,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,0.8020000000,65.0000000000,50.0000000000,33.2180073765
24,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,0.6970000000,65.0000000000,50.0000000000,33.2180073765
18,25,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,0.1360000000,65.0000000000,50.0000000000,33.2180073765
18,75,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,0.4040000000,65.0000000000,50.0000000000,33.2180073765
18,225,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,1.2120000000,65.0000000000,50.0000000000,33.2180073765
18,275,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,1.4800000000,65.0000000000,50.0000000000,33.2180073765
18,325,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,30.0000000000,315.9000000000,100,1.7500000000,65.0000000000,50.0000000000,33.2180073765
12,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,1.4530000000,65.0000000000,50.0000000000,33.2180073765
15,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,1.1440000000,65.0000000000,50.0000000000,33.2180073765
18,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,0.9430000000,65.0000000000,50.0000000000,33.2180073765
21,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,0.8020000000,65.0000000000,50.0000000000,33.2180073765
24,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,0.6970000000,65.0000000000,50.0000000000,33.2180073765
18,25,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,0.1360000000,65.0000000000,50.0000000000,33.2180073765
18,75,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,0.4040000000,65.0000000000,50.0000000000,33.2180073765
18,225,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,1.2120000000,65.0000000000,50.0000000000,33.2180073765
18,275,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,1.4800000000,65.0000000000,50.0000000000,33.2180073765
18,325,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,200.0000000000,480.5000000000,100,1.7500000000,65.0000000000,50.0000000000,33.2180073765
12,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,1.4530000000,65.0000000000,50.0000000000,33.2180073765
15,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,1.1440000000,65.0000000000,50.0000000000,33.2180073765
18,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,0.9430000000,65.0000000000,50.0000000000,33.2180073765
21,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,0.8020000000,65.0000000000,50.0000000000,33.2180073765
24,175,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,0.6970000000,65.0000000000,50.0000000000,33.2180073765
18,25,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,0.1360000000,65.0000000000,50.0000000000,33.2180073765
18,75,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,0.4040000000,65.0000000000,50.0000000000,33.2180073765
18,225,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,1.2120000000,65.0000000000,50.0000000000,33.2180073765
18,275,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,1.4800000000,65.0000000000,50.0000000000,33.2180073765
18,325,0.0000000100,3,40,80,400,67.1279704942,200,132.8720295058,50.0000000000,33.2180073765,150.0000000000,99.6540221294,50.0000000000,33.2180073765,500.0000000000,586.0000000000,100,1.7500000000,65.0000000000,50.0000000000,33.2180073765
12,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,30.0000000000,315.9000000000,100,4.0680000000,23.0000000000,63.0000000000,39.2000000000
21,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,30.0000000000,315.9000000000,100,2.2420000000,24.0000000000,63.0000000000,39.2000000000
18,25,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,30.0000000000,315.9000000000,100,0.3710000000,17.0000000000,63.0000000000,39.2000000000
18,125,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,30.0000000000,315.9000000000,100,1.8830000000,24.0000000000,63.0000000000,39.2000000000
18,225,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,30.0000000000,315.9000000000,100,3.3890000000,23.0000000000,63.0000000000,39.2000000000
18,275,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,30.0000000000,315.9000000000,100,4.1420000000,23.0000000000,63.0000000000,39.2000000000
12,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,200.0000000000,480.5000000000,100,4.0680000000,23.0000000000,63.0000000000,39.2000000000
21,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,200.0000000000,480.5000000000,100,2.2420000000,24.0000000000,63.0000000000,39.2000000000
18,25,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,200.0000000000,480.5000000000,100,0.3710000000,17.0000000000,63.0000000000,39.2000000000
18,125,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,200.0000000000,480.5000000000,100,1.8830000000,24.0000000000,63.0000000000,39.2000000000
18,225,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,200.0000000000,480.5000000000,100,3.3890000000,23.0000000000,63.0000000000,39.2000000000
18,275,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,200.0000000000,480.5000000000,100,4.1420000000,23.0000000000,63.0000000000,39.2000000000
12,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,500.0000000000,586.0000000000,100,4.0680000000,23.0000000000,63.0000000000,39.2000000000
21,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,500.0000000000,586.0000000000,100,2.2420000000,24.0000000000,63.0000000000,39.2000000000
18,25,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,500.0000000000,586.0000000000,100,0.3710000000,17.0000000000,63.0000000000,39.2000000000
18,125,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,500.0000000000,586.0000000000,100,1.8830000000,24.0000000000,63.0000000000,39.2000000000
18,225,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,500.0000000000,586.0000000000,100,3.3890000000,23.0000000000,63.0000000000,39.2000000000
18,275,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,63.0000000000,39.2000000000,7.0000000000,7.0000000000,63.0000000000,39.2000000000,500.0000000000,586.0000000000,100,4.1420000000,23.0000000000,63.0000000000,39.2000000000
12,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,4.0120000000,24.0000000000,17.5000000000,11.5000000000
15,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,3.1540000000,24.0000000000,17.5000000000,11.5000000000
18,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,2.5930000000,17.0000000000,17.5000000000,11.5000000000
21,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,2.2150000000,24.0000000000,17.5000000000,11.5000000000
24,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,1.9270000000,24.0000000000,17.5000000000,11.5000000000
18,125,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,1.8600000000,23.0000000000,17.5000000000,11.5000000000
18,225,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,3.3430000000,24.0000000000,17.5000000000,11.5000000000
18,275,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,4.0790000000,24.0000000000,17.5000000000,11.5000000000
18,325,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,30.0000000000,315.9000000000,100,4.8330000000,24.0000000000,17.5000000000,11.5000000000
12,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,4.0120000000,24.0000000000,17.5000000000,11.5000000000
15,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,3.1540000000,24.0000000000,17.5000000000,11.5000000000
18,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,2.5930000000,17.0000000000,17.5000000000,11.5000000000
21,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,2.2150000000,24.0000000000,17.5000000000,11.5000000000
24,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,1.9270000000,24.0000000000,17.5000000000,11.5000000000
18,125,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,1.8600000000,23.0000000000,17.5000000000,11.5000000000
18,225,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,3.3430000000,24.0000000000,17.5000000000,11.5000000000
18,275,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,4.0790000000,24.0000000000,17.5000000000,11.5000000000
18,325,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,200.0000000000,480.5000000000,100,4.8330000000,24.0000000000,17.5000000000,11.5000000000
12,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,4.0120000000,24.0000000000,17.5000000000,11.5000000000
15,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,3.1540000000,24.0000000000,17.5000000000,11.5000000000
18,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,2.5930000000,17.0000000000,17.5000000000,11.5000000000
21,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,2.2150000000,24.0000000000,17.5000000000,11.5000000000
24,175,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,1.9270000000,24.0000000000,17.5000000000,11.5000000000
18,125,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,1.8600000000,23.0000000000,17.5000000000,11.5000000000
18,225,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,3.3430000000,24.0000000000,17.5000000000,11.5000000000
18,275,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,4.0790000000,24.0000000000,17.5000000000,11.5000000000
18,325,0.0000000100,3,50,20,100,23.8350700000,70,46.2000000000,17.5000000000,11.5000000000,52.5000000000,34.6000000000,17.5000000000,11.5000000000,500.0000000000,586.0000000000,100,4.8330000000,24.0000000000,17.5000000000,11.5000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,2.0280000000,46.0000000000,130.5000000000,82.8000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,1.5960000000,46.0000000000,130.5000000000,82.8000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,1.3150000000,46.0000000000,130.5000000000,82.8000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,1.0990000000,34.0000000000,130.5000000000,82.8000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,0.9740000000,46.0000000000,130.5000000000,82.8000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,0.1840000000,34.0000000000,130.5000000000,82.8000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,0.5540000000,46.0000000000,130.5000000000,82.8000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,0.9230000000,46.0000000000,130.5000000000,82.8000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,1.6910000000,34.0000000000,130.5000000000,82.8000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,2.0300000000,34.0000000000,130.5000000000,82.8000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,30.0000000000,315.9000000000,100,2.4430000000,46.0000000000,130.5000000000,82.8000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,2.0280000000,46.0000000000,130.5000000000,82.8000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,1.5960000000,46.0000000000,130.5000000000,82.8000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,1.3150000000,46.0000000000,130.5000000000,82.8000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,1.0990000000,34.0000000000,130.5000000000,82.8000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,0.9740000000,46.0000000000,130.5000000000,82.8000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,0.1840000000,34.0000000000,130.5000000000,82.8000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,0.5540000000,46.0000000000,130.5000000000,82.8000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,0.9230000000,46.0000000000,130.5000000000,82.8000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,1.6910000000,34.0000000000,130.5000000000,82.8000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,2.0300000000,34.0000000000,130.5000000000,82.8000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,200.0000000000,480.5000000000,100,2.4430000000,46.0000000000,130.5000000000,82.8000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,2.0280000000,46.0000000000,130.5000000000,82.8000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,1.5960000000,46.0000000000,130.5000000000,82.8000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,1.3150000000,46.0000000000,130.5000000000,82.8000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,1.0990000000,34.0000000000,130.5000000000,82.8000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,0.9740000000,46.0000000000,130.5000000000,82.8000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,0.1840000000,34.0000000000,130.5000000000,82.8000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,0.5540000000,46.0000000000,130.5000000000,82.8000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,0.9230000000,46.0000000000,130.5000000000,82.8000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,1.6910000000,34.0000000000,130.5000000000,82.8000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,2.0300000000,34.0000000000,130.5000000000,82.8000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,130.5000000000,82.8000000000,14.5000000000,14.5000000000,130.5000000000,82.8000000000,500.0000000000,586.0000000000,100,2.4430000000,46.0000000000,130.5000000000,82.8000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,2.0260000000,48.0000000000,36.3000000000,24.3000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,1.5950000000,48.0000000000,36.3000000000,24.3000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,1.1000000000,48.0000000000,36.3000000000,24.3000000000
