Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,-1.0000000000,0.0000000000,-1,1.6970000000,48.0000000000,36.3000000000,24.3000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,-1.0000000000,0.0000000000,-1,2.4510000000,48.0000000000,36.3000000000,24.3000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,2.0260000000,48.0000000000,36.3000000000,24.3000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,1.5950000000,48.0000000000,36.3000000000,24.3000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,1.3150000000,48.0000000000,36.3000000000,24.3000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,1.1000000000,48.0000000000,36.3000000000,24.3000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,0.9730000000,48.0000000000,36.3000000000,24.3000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,0.1840000000,48.0000000000,36.3000000000,24.3000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,0.5540000000,48.0000000000,36.3000000000,24.3000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,0.9390000000,48.0000000000,36.3000000000,24.3000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,1.6900000000,48.0000000000,36.3000000000,24.3000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,30.0000000000,315.9000000000,100,2.4420000000,48.0000000000,36.3000000000,24.3000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,2.0260000000,48.0000000000,36.3000000000,24.3000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,1.5950000000,48.0000000000,36.3000000000,24.3000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,1.3150000000,48.0000000000,36.3000000000,24.3000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,1.1000000000,48.0000000000,36.3000000000,24.3000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,0.9730000000,48.0000000000,36.3000000000,24.3000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,0.1840000000,48.0000000000,36.3000000000,24.3000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,0.5540000000,48.0000000000,36.3000000000,24.3000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,0.9390000000,48.0000000000,36.3000000000,24.3000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,1.6900000000,48.0000000000,36.3000000000,24.3000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,200.0000000000,480.5000000000,100,2.4420000000,48.0000000000,36.3000000000,24.3000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,2.0260000000,48.0000000000,36.3000000000,24.3000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,1.5950000000,48.0000000000,36.3000000000,24.3000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,1.3150000000,48.0000000000,36.3000000000,24.3000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,1.1000000000,48.0000000000,36.3000000000,24.3000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,0.9730000000,48.0000000000,36.3000000000,24.3000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,0.1840000000,48.0000000000,36.3000000000,24.3000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,0.5540000000,48.0000000000,36.3000000000,24.3000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,0.9390000000,48.0000000000,36.3000000000,24.3000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,1.6900000000,48.0000000000,36.3000000000,24.3000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,36.3000000000,24.3000000000,500.0000000000,586.0000000000,100,2.4420000000,48.0000000000,36.3000000000,24.3000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.0140000000,46.0000000000,22.4020000000,0.0000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.5630000000,46.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.2930000000,46.0000000000,22.4020000000,0.0000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.1030000000,46.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.9610000000,46.0000000000,22.4020000000,0.0000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.1850000000,46.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.5520000000,34.0000000000,22.4020000000,0.0000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.9240000000,47.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.2930000000,47.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.6620000000,47.0000000000,22.4020000000,0.0000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.0320000000,47.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.4010000000,47.0000000000,22.4020000000,0.0000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.9610000000,46.0000000000,22.4020000000,0.0000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.5540000000,46.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.2870000000,46.0000000000,22.4020000000,0.0000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.0990000000,46.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.9580000000,46.0000000000,22.4020000000,0.0000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.1830000000,34.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.5490000000,34.0000000000,22.4020000000,0.0000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.9200000000,46.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.6550000000,46.0000000000,22.4020000000,0.0000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.0230000000,46.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.3900000000,46.0000000000,22.4020000000,0.0000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.9610000000,46.0000000000,22.4020000000,0.0000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.5540000000,46.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.2870000000,46.0000000000,22.4020000000,0.0000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.0990000000,46.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.9580000000,46.0000000000,22.4020000000,0.0000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.1830000000,34.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.5490000000,34.0000000000,22.4020000000,0.0000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.9200000000,46.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.6550000000,46.0000000000,22.4020000000,0.0000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.0230000000,46.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.3900000000,46.0000000000,22.4020000000,0.0000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.9610000000,46.0000000000,22.4020000000,0.0000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.5540000000,46.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.2870000000,46.0000000000,22.4020000000,0.0000000000
21,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.0990000000,46.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.9580000000,46.0000000000,22.4020000000,0.0000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.1830000000,34.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.5490000000,34.0000000000,22.4020000000,0.0000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.9200000000,46.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.6550000000,46.0000000000,22.4020000000,0.0000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.0230000000,46.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,36.3000000000,24.3000000000,108.8000000000,73.0000000000,32.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.3900000000,46.0000000000,22.4020000000,0.0000000000
12,175,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.8060000000,33.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.6000000000,29.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.4170000000,28.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.2890000000,25.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.9130000000,33.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.1720000000,33.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.9520000000,29.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.8220000000,28.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.3850000000,26.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,50,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.7920000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.8060000000,33.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.6000000000,29.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.9130000000,33.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.1720000000,33.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.5710000000,29.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.9520000000,29.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.8220000000,28.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.3850000000,26.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.7920000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.8060000000,33.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.6000000000,29.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.9130000000,33.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.1720000000,33.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.5710000000,29.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.9520000000,29.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.8220000000,28.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.3850000000,26.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.7920000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.8060000000,33.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.6000000000,29.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.9130000000,33.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.1720000000,33.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.5710000000,29.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.9520000000,29.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.8220000000,28.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,40,40,200,47.6700000000,145,97.3000000000,47.7000000000,0.0000000000,97.3000000000,97.3000000000,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.3850000000,26.0000000000,0.0000000000,0.0000000000
